PilotID	AddressType	ZipCode	State	City	Country
3149	Office	90210	Ohio	Detroit	Australia
3150	Vacation	90001	Ohio	Houston	Canada
3151	Office	60601	Ohio	Chicago	USA
3152	Home	48227	Ohio	Los Angeles	Germany
3153	Home	60601	Texas	Detroit	Australia
3154	Vacation	33101	California	Los Angeles	USA
3155	Office	90210	California	Houston	USA
3156	Office	60601	Florida	Los Angeles	Canada
3157	Vacation	48227	Florida	Chicago	Australia
3158	Home	90210	Ohio	New York	Australia
3159	Office	90210	Florida	Chicago	Canada
3160	Home	33101	California	Los Angeles	USA
3161	Home	48227	Florida	Detroit	Canada
3162	Office	90001	California	Houston	Australia
3163	Home	90210	Texas	Los Angeles	Brazil
3164	Office	33101	Ohio	Los Angeles	Brazil
3165	Home	60601	California	Chicago	USA
3166	Vacation	33101	New York	Houston	Germany
3167	Office	90001	California	Houston	Canada
3168	Home	90001	New York	Chicago	USA
3169	Home	48227	New York	Chicago	USA
3170	Vacation	48227	California	Detroit	Brazil
3171	Office	48227	California	Los Angeles	Brazil
3172	Home	33101	California	Chicago	Germany
3173	Home	60601	Florida	Houston	USA
3174	Office	33101	Florida	Los Angeles	Germany
3175	Vacation	48227	Florida	Detroit	Canada
3176	Vacation	60601	Florida	Detroit	Canada
3177	Vacation	90001	New York	Detroit	Australia
3178	Office	60601	New York	New York	Australia
3179	Office	48227	Texas	New York	Germany
3180	Office	48227	Florida	Los Angeles	Canada
3181	Vacation	33101	Ohio	Chicago	Brazil
3182	Home	90210	New York	Los Angeles	Australia
3183	Office	33101	Ohio	Chicago	Australia
3184	Home	60601	California	Chicago	Germany
3185	Home	33101	Ohio	Los Angeles	Germany
3186	Office	60601	Florida	Chicago	Brazil
3187	Office	60601	New York	New York	Australia
3188	Home	90210	Ohio	Chicago	USA
3189	Home	33101	Florida	Los Angeles	Brazil
3190	Vacation	60601	Florida	New York	Australia
3191	Vacation	60601	New York	Los Angeles	Canada
3192	Home	33101	Florida	New York	Australia
3193	Home	90210	New York	New York	Canada
3194	Office	48227	Ohio	Detroit	Canada
3195	Office	90001	California	Detroit	USA
3196	Office	90210	California	Detroit	Brazil
3197	Vacation	33101	New York	Houston	Australia
3198	Office	60601	California	Houston	Brazil
3199	Vacation	90210	Florida	Los Angeles	Australia
3200	Home	60601	Florida	New York	Brazil
3201	Home	90210	Texas	Houston	Canada
3202	Vacation	60601	New York	Los Angeles	Canada
3203	Home	90210	California	Los Angeles	Australia
3204	Home	48227	Florida	Detroit	Canada
3205	Home	60601	California	Chicago	Canada
3206	Home	60601	California	Los Angeles	USA
3207	Vacation	33101	Florida	Detroit	Canada
3208	Office	60601	Ohio	Detroit	Canada
3209	Home	48227	Ohio	Chicago	Brazil
3210	Home	90001	Texas	Chicago	Germany
3211	Vacation	48227	Florida	Detroit	USA
3212	Home	48227	Texas	New York	Canada
3213	Vacation	60601	Texas	New York	Brazil
3214	Office	90001	Texas	New York	USA
3215	Office	48227	Ohio	Los Angeles	Canada
3216	Vacation	48227	New York	Chicago	USA
3217	Vacation	33101	Florida	New York	USA
3218	Home	60601	Texas	Los Angeles	USA
3219	Vacation	90210	Ohio	Los Angeles	Australia
3220	Vacation	60601	New York	Houston	USA
3221	Office	48227	California	Chicago	USA
3222	Vacation	33101	New York	Houston	USA
3223	Office	90210	New York	Chicago	Australia
3224	Home	60601	Ohio	Detroit	Brazil
3225	Home	48227	New York	Los Angeles	Brazil
3226	Vacation	33101	Texas	Los Angeles	Germany
3227	Office	48227	Texas	Chicago	USA
3228	Home	60601	California	New York	Australia
3229	Vacation	90210	Ohio	Chicago	Canada
3230	Office	90001	Texas	Chicago	Germany
3231	Home	90001	Texas	Los Angeles	Canada
3232	Vacation	33101	Texas	Los Angeles	Canada
3233	Office	60601	Texas	Detroit	Germany
3234	Office	60601	New York	Los Angeles	Brazil
3235	Home	90001	Ohio	Los Angeles	Brazil
3236	Home	33101	New York	Chicago	Canada
3237	Home	90001	Florida	Detroit	Canada
3238	Home	90001	Texas	Houston	Canada
3239	Home	48227	Texas	Los Angeles	Germany
3240	Office	33101	Florida	New York	Canada
3241	Office	60601	Ohio	New York	USA
3242	Home	33101	California	Detroit	Australia
3243	Office	90001	Texas	Chicago	Germany
3244	Office	90001	Ohio	Detroit	Brazil
3245	Home	90210	California	Los Angeles	Canada
3246	Vacation	90210	Ohio	Detroit	USA
3247	Vacation	90210	Florida	Chicago	Canada
3248	Home	90001	Ohio	Detroit	Australia
3249	Home	48227	New York	Los Angeles	Brazil
3250	Office	60601	California	Chicago	Brazil
3251	Home	33101	California	New York	Brazil
3252	Office	48227	Florida	New York	Australia
3253	Vacation	90001	New York	Houston	USA
3254	Vacation	48227	California	New York	Australia
3255	Vacation	90001	Ohio	Chicago	Canada
3256	Home	60601	Texas	New York	USA
3257	Office	48227	Ohio	Los Angeles	Canada
3258	Vacation	60601	California	Chicago	Germany
3259	Vacation	90210	Florida	Chicago	Australia
3260	Home	90210	California	New York	Brazil
3261	Office	60601	New York	Detroit	Australia
3262	Home	60601	Florida	Houston	Canada
3263	Home	33101	New York	Chicago	Australia
3264	Vacation	60601	California	Los Angeles	Canada
3265	Office	90210	Ohio	Houston	USA
3266	Vacation	90001	Ohio	Detroit	Brazil
3267	Home	33101	Florida	Los Angeles	Brazil
3268	Home	60601	Ohio	Los Angeles	Canada
3269	Office	90001	Ohio	Chicago	Australia
3270	Office	48227	Florida	Chicago	Brazil
3271	Office	90001	Florida	Houston	Brazil
3272	Home	60601	California	New York	USA
3273	Home	90001	Florida	New York	Australia
3274	Home	48227	New York	Los Angeles	Germany
3275	Home	60601	Ohio	Houston	Brazil
3276	Vacation	33101	California	Detroit	Germany
3277	Vacation	90210	Ohio	New York	Canada
3278	Home	48227	Florida	Los Angeles	Australia
3279	Vacation	48227	Texas	Los Angeles	Australia
3280	Vacation	60601	Ohio	Los Angeles	USA
3281	Home	33101	New York	New York	USA
3282	Home	60601	Florida	Houston	Australia
3283	Home	60601	New York	New York	Brazil
3284	Home	90001	California	Houston	USA
3285	Vacation	60601	Florida	New York	USA
3286	Vacation	90001	Texas	Chicago	Brazil
3287	Home	48227	California	Detroit	Australia
3288	Vacation	33101	New York	New York	Brazil
3289	Vacation	48227	New York	Houston	USA
3290	Vacation	48227	New York	Los Angeles	USA
3291	Office	60601	Ohio	Los Angeles	Brazil
3292	Home	90210	Florida	Houston	USA
3293	Vacation	90001	California	Los Angeles	Australia
3294	Vacation	33101	California	Detroit	USA
3295	Home	90210	Ohio	New York	Germany
3296	Home	60601	Texas	Detroit	USA
3297	Home	90001	California	Los Angeles	USA
3298	Office	90001	Florida	Chicago	Australia
3299	Vacation	48227	Texas	Chicago	Germany
3300	Office	90001	New York	New York	Australia
3301	Vacation	60601	New York	Houston	Canada
3302	Vacation	90210	Ohio	Los Angeles	Germany
3303	Vacation	90210	New York	Los Angeles	Germany
3304	Vacation	90210	Texas	Houston	Brazil
3305	Home	60601	Texas	Detroit	USA
3306	Vacation	33101	Florida	Houston	Australia
3307	Home	90210	Florida	New York	Brazil
3308	Office	90001	Ohio	Houston	Australia
3309	Office	90210	Florida	Los Angeles	USA
3310	Vacation	90210	California	Los Angeles	USA
3311	Office	48227	Florida	Detroit	USA
3312	Vacation	33101	California	New York	USA
3313	Vacation	48227	California	Detroit	Brazil
3314	Office	48227	California	Chicago	Brazil
3315	Office	90001	New York	New York	Canada
3316	Home	60601	New York	Chicago	Brazil
3317	Home	48227	California	New York	Canada
3318	Home	90210	Texas	Houston	Canada
3319	Vacation	90210	New York	Los Angeles	Germany
3320	Office	33101	Florida	New York	Australia
3321	Home	60601	Florida	Chicago	Brazil
3322	Office	48227	Ohio	New York	Germany
3323	Home	33101	Florida	Chicago	Germany
3324	Vacation	90001	Texas	New York	Brazil
3325	Home	90210	Florida	Chicago	Australia
3326	Home	90001	Florida	New York	USA
3327	Office	90210	Ohio	Houston	Germany
3328	Office	33101	California	New York	USA
3329	Office	90001	Florida	Los Angeles	Australia
3330	Vacation	33101	Ohio	Detroit	Canada
3331	Home	60601	California	Chicago	Brazil
3332	Home	48227	New York	Chicago	Brazil
3333	Home	90001	California	Detroit	Canada
3334	Vacation	33101	New York	New York	USA
3335	Office	90001	Florida	New York	Germany
3336	Home	48227	New York	New York	Germany
3337	Vacation	60601	California	Detroit	Brazil
3338	Office	33101	California	Houston	Canada
3339	Office	90210	Texas	Chicago	Australia
3340	Office	48227	New York	Chicago	Canada
3341	Vacation	33101	Ohio	Houston	Canada
3342	Vacation	90210	Ohio	Houston	Brazil
3343	Office	90210	California	Houston	Brazil
3344	Vacation	48227	California	Houston	Germany
3345	Office	48227	California	Detroit	Canada
3346	Home	60601	Florida	New York	USA
3347	Vacation	90210	Florida	Los Angeles	USA
3348	Home	33101	New York	Houston	Germany
3349	Home	90210	Ohio	New York	USA
3350	Vacation	60601	Florida	Houston	Canada
3351	Vacation	48227	New York	Chicago	Canada
3352	Home	33101	Texas	Houston	Brazil
3353	Vacation	33101	Florida	Los Angeles	Canada
3354	Home	33101	Texas	Detroit	Australia
3355	Vacation	60601	Ohio	New York	Germany
3356	Home	90001	Florida	Detroit	Canada
3357	Home	60601	New York	Detroit	USA
3358	Office	48227	Ohio	Houston	Brazil
3359	Home	60601	Ohio	Chicago	Brazil
3360	Office	60601	Florida	Houston	Germany
3361	Vacation	48227	California	New York	Brazil
3362	Home	90210	New York	Houston	Canada
3363	Vacation	33101	New York	Chicago	Germany
3364	Home	60601	Texas	Houston	Australia
3365	Office	90210	New York	Chicago	Australia
3366	Vacation	33101	California	Detroit	Canada
3367	Vacation	90210	Ohio	Detroit	Australia
3368	Home	48227	Florida	New York	Brazil
3369	Office	60601	Florida	Chicago	Germany
3370	Home	90001	Florida	Detroit	Germany
3371	Vacation	90001	New York	Houston	Canada
3372	Vacation	90210	Texas	Los Angeles	Germany
3373	Home	90210	Florida	Chicago	Canada
3374	Office	90001	Texas	Houston	Canada
3375	Vacation	48227	Florida	Houston	Australia
3376	Home	48227	California	Los Angeles	Australia
3377	Vacation	33101	Ohio	Houston	Germany
3378	Vacation	90210	California	Los Angeles	Germany
3379	Office	90210	Ohio	Los Angeles	Germany
3380	Vacation	90001	New York	Houston	Germany
3381	Office	90210	Florida	Chicago	Australia
3382	Vacation	90210	Florida	Chicago	Brazil
3383	Office	90001	New York	Detroit	Brazil
3384	Vacation	60601	Florida	Houston	Germany
3385	Office	90210	Texas	Houston	USA
3386	Office	33101	California	Houston	USA
3387	Office	33101	New York	Detroit	USA
3388	Office	60601	Ohio	New York	Germany
3389	Vacation	90210	Texas	Chicago	Germany
3390	Vacation	90001	Florida	Detroit	USA
3391	Office	33101	Texas	Chicago	Australia
3392	Vacation	60601	New York	Detroit	Canada
3393	Home	60601	California	Detroit	Australia
3394	Home	60601	Florida	New York	Australia
3395	Home	90001	California	New York	Brazil
3396	Office	33101	Florida	Houston	Canada
3397	Office	90210	Ohio	Houston	USA
3398	Home	90001	California	New York	Germany
3399	Home	90210	New York	Chicago	Canada
3400	Vacation	33101	Florida	New York	USA
3401	Home	90210	California	Houston	Australia
3402	Office	90210	Ohio	Chicago	USA
3403	Vacation	90210	Florida	Los Angeles	Australia
3404	Vacation	48227	Florida	Detroit	Australia
3405	Home	48227	New York	Detroit	Australia
3406	Vacation	48227	New York	New York	Brazil
3407	Office	90001	Texas	Houston	USA
3408	Office	33101	California	Chicago	Australia
3409	Home	60601	California	Detroit	Canada
3410	Vacation	60601	New York	Houston	Canada
3411	Vacation	90210	California	Los Angeles	Canada
3412	Vacation	48227	New York	Los Angeles	Germany
3413	Office	60601	Texas	Chicago	Canada
3414	Home	90001	New York	Detroit	Brazil
3415	Office	90210	California	Detroit	Canada
3416	Home	48227	Ohio	Chicago	Brazil
3417	Vacation	60601	New York	Detroit	Canada
3418	Home	90001	Texas	Detroit	Australia
3419	Office	90210	California	Houston	Brazil
3420	Vacation	90210	New York	Houston	USA
3421	Vacation	60601	California	Los Angeles	USA
3422	Vacation	33101	Florida	Houston	Australia
3423	Vacation	60601	Texas	Detroit	Australia
3424	Vacation	33101	Florida	Detroit	Germany
3425	Vacation	90001	Texas	Los Angeles	Canada
3426	Vacation	33101	California	Detroit	Germany
3427	Office	48227	New York	Los Angeles	Canada
3428	Home	48227	Texas	New York	Brazil
3429	Vacation	90210	Texas	Chicago	USA
3430	Vacation	48227	Ohio	New York	Germany
3431	Vacation	60601	Florida	New York	Germany
3432	Office	60601	New York	Houston	Brazil
3433	Home	90210	Ohio	Detroit	Canada
3434	Vacation	60601	California	Detroit	Australia
3435	Vacation	48227	Texas	Detroit	USA
3436	Vacation	90210	California	Houston	Germany
3437	Office	90210	Ohio	Houston	Canada
3438	Vacation	60601	California	Detroit	Germany
3439	Vacation	90001	Florida	New York	Brazil
3440	Vacation	90210	Ohio	Detroit	Canada
3441	Home	90001	New York	Los Angeles	USA
3442	Vacation	33101	Florida	New York	Australia
3443	Vacation	33101	Texas	Los Angeles	Germany
3444	Home	90210	Texas	Houston	USA
3445	Vacation	90001	Ohio	Detroit	USA
3446	Vacation	48227	Ohio	Los Angeles	Brazil
3447	Office	90210	California	Houston	Germany
3448	Vacation	48227	California	Chicago	USA
3449	Office	48227	Texas	Los Angeles	USA
3450	Office	90210	Texas	Los Angeles	USA
3451	Vacation	48227	New York	Los Angeles	USA
3452	Vacation	90001	Texas	Chicago	Germany
3453	Home	33101	New York	Los Angeles	USA
3454	Vacation	90001	Ohio	Detroit	Germany
3455	Home	90001	New York	Los Angeles	Germany
3456	Vacation	60601	California	Los Angeles	Brazil
3457	Home	48227	New York	Los Angeles	Canada
3458	Office	48227	New York	Chicago	Brazil
3459	Vacation	60601	Ohio	Houston	Brazil
3460	Vacation	48227	Texas	Chicago	Brazil
3461	Vacation	60601	Texas	Houston	Canada
3462	Vacation	33101	Ohio	Chicago	Australia
3463	Vacation	60601	Ohio	Los Angeles	Australia
3464	Vacation	33101	New York	Houston	Brazil
3465	Office	33101	Texas	Houston	USA
3466	Home	90210	New York	Detroit	Brazil
3467	Vacation	90001	Texas	Los Angeles	Germany
3468	Office	60601	California	Chicago	USA
3469	Vacation	48227	California	Chicago	Australia
3470	Office	48227	New York	Los Angeles	Brazil
3471	Office	90001	Florida	Detroit	USA
3472	Office	90001	Texas	Chicago	Canada
3473	Vacation	33101	California	Houston	USA
3474	Vacation	60601	New York	Los Angeles	Australia
3475	Home	48227	New York	Detroit	USA
3476	Home	60601	Ohio	Los Angeles	USA
3477	Office	33101	New York	Houston	Brazil
3478	Vacation	48227	California	Houston	Germany
3479	Office	60601	Texas	Detroit	Brazil
3480	Home	48227	Texas	Houston	Australia
3481	Vacation	33101	Texas	Chicago	Germany
3482	Home	60601	New York	Houston	Canada
3483	Home	90210	Ohio	Detroit	USA
3484	Office	90001	New York	Chicago	Canada
3485	Office	90001	New York	Detroit	Brazil
3486	Vacation	33101	Florida	New York	Brazil
3487	Vacation	90210	Ohio	New York	Canada
3488	Office	90001	Ohio	Chicago	Germany
3489	Office	90001	Ohio	Houston	Australia
3490	Office	33101	California	Detroit	Brazil
3491	Vacation	60601	Florida	Houston	Australia
3492	Vacation	33101	New York	Los Angeles	Germany
3493	Vacation	33101	Ohio	Houston	Australia
3494	Vacation	90001	New York	Detroit	USA
3495	Vacation	90001	New York	Detroit	USA
3496	Vacation	48227	New York	New York	Canada
3497	Vacation	90001	Florida	Chicago	Germany
3498	Vacation	60601	Florida	Detroit	Brazil
3499	Office	48227	Texas	Chicago	USA
3500	Office	33101	Texas	Los Angeles	Brazil
3501	Vacation	90001	Florida	Houston	Canada
3502	Office	60601	New York	Houston	Germany
3503	Vacation	33101	Florida	Chicago	Canada
3504	Home	33101	California	Los Angeles	Germany
3505	Vacation	48227	Ohio	Los Angeles	USA
3506	Home	48227	Florida	New York	Canada
3507	Office	90210	Florida	Los Angeles	Brazil
3508	Home	48227	Ohio	Houston	Canada
3509	Office	33101	Texas	Los Angeles	Australia
3510	Vacation	90210	New York	Los Angeles	Canada
3511	Office	90001	Ohio	New York	USA
3512	Home	90210	Florida	Los Angeles	Canada
3513	Home	90001	Ohio	Houston	Brazil
3514	Office	90210	New York	Houston	Australia
3515	Office	33101	Texas	Detroit	Canada
3516	Vacation	60601	California	Los Angeles	Canada
3517	Office	48227	Texas	Detroit	USA
3518	Office	33101	Texas	Detroit	USA
3519	Home	90210	New York	Chicago	Canada
3520	Home	90210	California	Houston	Brazil
3521	Vacation	48227	Ohio	Detroit	Brazil
3522	Vacation	48227	Texas	Detroit	Germany
3523	Vacation	60601	New York	Los Angeles	Germany
3524	Home	90210	Texas	Detroit	USA
3525	Home	90210	California	New York	Australia
3526	Home	48227	Texas	New York	Brazil
3527	Office	90001	California	Detroit	Australia
3528	Vacation	33101	Texas	Los Angeles	Brazil
3529	Vacation	60601	California	Los Angeles	Brazil
3530	Office	60601	Florida	New York	Brazil
3531	Office	33101	New York	Chicago	Germany
3532	Home	33101	Florida	Los Angeles	Germany
3533	Home	90210	New York	Chicago	USA
3534	Office	60601	California	Detroit	Germany
3535	Home	90210	Texas	Houston	Canada
3536	Office	90210	California	Chicago	Canada
3537	Vacation	33101	New York	Los Angeles	Australia
3538	Office	48227	Florida	Detroit	Germany
3539	Office	90210	Ohio	Detroit	Brazil
3540	Home	33101	Texas	Detroit	Germany
3541	Vacation	33101	Texas	Chicago	Germany
3542	Vacation	90210	Ohio	Chicago	Canada
3543	Office	60601	California	Houston	Germany
3544	Vacation	33101	Texas	Detroit	Canada
3545	Vacation	60601	Florida	Detroit	Australia
3546	Home	90210	California	New York	Brazil
3547	Vacation	48227	Texas	Los Angeles	Germany
3548	Home	33101	California	New York	Australia
3549	Home	90210	New York	Detroit	Canada
3550	Office	90001	Texas	Chicago	Brazil
3551	Vacation	90001	California	New York	Australia
3552	Home	90001	Ohio	New York	Canada
3553	Home	33101	Texas	Detroit	Germany
3554	Office	33101	Texas	Los Angeles	Australia
3555	Office	90001	Ohio	Chicago	Canada
3556	Home	48227	California	Detroit	Canada
3557	Home	60601	Florida	New York	Australia
3558	Office	90210	California	Detroit	USA
3559	Vacation	33101	California	Houston	Germany
3560	Vacation	48227	Ohio	Los Angeles	Brazil
3561	Office	33101	Ohio	Detroit	Australia
3562	Office	90210	Texas	Detroit	USA
3563	Home	90001	New York	New York	Brazil
3564	Home	90210	California	Chicago	Australia
3565	Vacation	90210	New York	Los Angeles	Canada
3566	Office	90210	California	Los Angeles	Brazil
3567	Office	33101	California	Houston	USA
3568	Office	60601	New York	Detroit	USA
3569	Office	60601	Florida	Houston	Brazil
3570	Vacation	90001	Florida	Houston	Australia
3571	Vacation	90210	Ohio	New York	Australia
3572	Home	60601	Texas	Los Angeles	Brazil
3573	Vacation	33101	California	Los Angeles	Brazil
3574	Vacation	90001	New York	Detroit	USA
3575	Vacation	48227	Texas	New York	USA
3576	Vacation	48227	Ohio	Los Angeles	Germany
3577	Home	48227	California	New York	Canada
3578	Home	33101	Texas	Detroit	Australia
3579	Vacation	48227	Texas	Los Angeles	Germany
3580	Vacation	60601	Florida	New York	USA
3581	Vacation	60601	Texas	New York	Australia
3582	Office	90001	New York	Chicago	Australia
3583	Vacation	33101	California	New York	USA
3584	Home	48227	Florida	Los Angeles	Germany
3585	Office	90210	Florida	Chicago	Australia
3586	Vacation	90210	Florida	Houston	USA
3587	Vacation	48227	California	New York	Australia
3588	Office	90001	California	Houston	Germany
3589	Office	33101	Ohio	Detroit	Brazil
3590	Vacation	33101	California	Houston	Canada
3591	Home	33101	Texas	Chicago	Australia
3592	Vacation	90001	Florida	Los Angeles	Germany
3593	Vacation	33101	New York	Houston	Australia
3594	Home	60601	Florida	Houston	Germany
3595	Office	90210	New York	Chicago	Canada
3596	Vacation	90001	California	New York	Canada
3597	Office	48227	New York	New York	Canada
3598	Vacation	90210	Florida	Chicago	Brazil
3599	Office	33101	Florida	Detroit	Australia
3600	Office	33101	California	Detroit	Australia
3601	Home	90001	Florida	Los Angeles	Brazil
3602	Office	33101	Texas	Los Angeles	Germany
3603	Home	90210	California	Houston	Germany
3604	Vacation	90210	Texas	Detroit	USA
3605	Home	90210	New York	New York	Brazil
3606	Home	90210	Texas	Chicago	Germany
3607	Office	48227	New York	Los Angeles	Germany
3608	Home	60601	Texas	Detroit	Germany
3609	Home	33101	Florida	Detroit	Germany
3610	Office	48227	New York	Los Angeles	Germany
3611	Vacation	90001	New York	Chicago	Germany
3612	Home	90210	Ohio	Houston	Australia
3613	Home	90210	Florida	Los Angeles	Canada
3614	Office	90001	Florida	Houston	Brazil
3615	Home	60601	New York	Houston	Australia
3616	Vacation	90210	Florida	Los Angeles	USA
3617	Home	48227	Ohio	Chicago	Australia
3618	Home	33101	Ohio	Los Angeles	Brazil
3619	Office	90210	Ohio	Houston	Australia
3620	Office	33101	Texas	New York	Germany
3621	Office	90001	New York	Los Angeles	Brazil
3622	Vacation	33101	Florida	New York	Canada
3623	Office	33101	New York	Chicago	Australia
3624	Home	33101	California	Houston	Brazil
3625	Vacation	48227	Ohio	New York	USA
3626	Office	90001	Florida	Houston	Brazil
3627	Vacation	33101	Texas	Los Angeles	Canada
3628	Home	60601	New York	Houston	Brazil
3629	Home	90210	Texas	New York	Canada
3630	Office	60601	Texas	New York	Germany
3631	Home	90210	New York	New York	Germany
3632	Home	33101	Texas	Detroit	Australia
3633	Vacation	48227	Texas	Detroit	Brazil
3634	Home	60601	California	Los Angeles	USA
3635	Home	90001	New York	Chicago	Germany
3636	Office	33101	Texas	Los Angeles	Canada
3637	Vacation	60601	Texas	Detroit	Brazil
3638	Home	90001	New York	Detroit	Canada
3639	Home	60601	Florida	Chicago	Canada
3640	Office	48227	New York	Houston	Australia
3641	Home	33101	Texas	Detroit	USA
3642	Home	90001	Florida	Los Angeles	Brazil
3643	Vacation	60601	Ohio	Los Angeles	Brazil
3644	Vacation	33101	Texas	Detroit	Australia
3645	Office	48227	Ohio	Los Angeles	Germany
3646	Office	60601	New York	Houston	Brazil
3647	Office	33101	Florida	Houston	Australia
3648	Office	33101	Texas	Chicago	Brazil
3649	Office	48227	Ohio	Los Angeles	Brazil
3650	Home	90210	Ohio	Houston	USA
3651	Vacation	90210	Ohio	Houston	USA
3652	Vacation	90210	Florida	Chicago	Brazil
3653	Home	33101	Texas	New York	USA
3654	Vacation	90001	Ohio	New York	Germany
3655	Home	90001	Texas	Los Angeles	USA
3656	Office	48227	Florida	Houston	USA
3657	Office	60601	Texas	Chicago	Germany
3658	Office	60601	Florida	Chicago	Germany
3659	Vacation	90001	California	Los Angeles	Australia
3660	Vacation	90001	Texas	Chicago	USA
3661	Vacation	33101	New York	Chicago	Australia
3662	Office	48227	Texas	Detroit	Australia
3663	Office	90210	California	Los Angeles	Brazil
3664	Office	90210	Texas	Chicago	Australia
3665	Home	48227	Florida	Chicago	Australia
3666	Home	90001	California	Detroit	USA
3667	Home	60601	New York	Houston	Australia
3668	Office	48227	Texas	Houston	Australia
3669	Office	90001	California	New York	Brazil
3670	Vacation	90001	Ohio	Detroit	Germany
3671	Vacation	60601	California	Detroit	Canada
3672	Vacation	48227	Ohio	Los Angeles	USA
3673	Home	90210	California	Los Angeles	Brazil
3674	Home	60601	New York	New York	Germany
3675	Home	60601	New York	Los Angeles	Australia
3676	Vacation	60601	California	Detroit	Germany
3677	Vacation	33101	New York	Los Angeles	Germany
3678	Office	90210	New York	Detroit	Australia
3679	Home	48227	Texas	New York	USA
3680	Home	48227	California	Los Angeles	USA
3681	Vacation	90210	New York	Detroit	Australia
3682	Vacation	90210	Ohio	Detroit	Canada
3683	Home	90001	New York	New York	Australia
3684	Home	90210	Florida	Detroit	Canada
3685	Home	90210	Texas	Houston	USA
3686	Home	33101	Florida	Detroit	Brazil
3687	Office	48227	California	Detroit	Australia
3688	Vacation	48227	California	Chicago	USA
3689	Vacation	90001	Florida	New York	Germany
3690	Office	90001	Texas	Detroit	USA
3691	Home	90001	Ohio	Detroit	Australia
3692	Vacation	60601	Texas	Chicago	Germany
3693	Office	33101	California	Los Angeles	Canada
3694	Home	60601	California	Houston	Canada
3695	Home	60601	Ohio	Houston	Australia
3696	Office	90001	Ohio	Chicago	Germany
3697	Vacation	90210	New York	Chicago	Canada
3698	Vacation	90001	California	New York	USA
3699	Vacation	60601	Ohio	Houston	USA
3700	Vacation	60601	New York	Los Angeles	Australia
3701	Vacation	48227	California	New York	Brazil
3702	Office	60601	California	Houston	Brazil
3703	Vacation	33101	Ohio	Chicago	Canada
3704	Home	48227	California	New York	Germany
3705	Vacation	90210	Florida	New York	Germany
3706	Office	33101	Florida	Detroit	USA
3707	Home	90001	Ohio	Detroit	Germany
3708	Vacation	33101	New York	Houston	Germany
3709	Office	90001	New York	Houston	Brazil
3710	Home	48227	Ohio	Los Angeles	Germany
3711	Home	90001	Texas	Houston	Brazil
3712	Vacation	90210	California	Detroit	Germany
3713	Home	90001	Texas	Detroit	USA
3714	Vacation	48227	Texas	Houston	Germany
3715	Home	90210	Florida	Detroit	Brazil
3716	Home	90001	New York	Chicago	Germany
3717	Vacation	60601	New York	Chicago	USA
3718	Office	33101	Florida	Detroit	USA
3719	Office	48227	Florida	Chicago	Germany
3720	Office	33101	Texas	Chicago	Brazil
3721	Office	90001	Texas	Chicago	Canada
3722	Home	90001	Texas	Houston	Germany
3723	Office	90210	Ohio	New York	Australia
3724	Home	48227	Ohio	Houston	Australia
3725	Home	90001	New York	Houston	Brazil
3726	Home	60601	Florida	Detroit	USA
3727	Office	48227	New York	New York	Germany
3728	Office	48227	California	New York	USA
3729	Vacation	60601	Ohio	Detroit	Australia
3730	Vacation	48227	Texas	Houston	USA
3731	Vacation	90210	New York	Houston	Germany
3732	Office	48227	Florida	Houston	Germany
3733	Vacation	90001	New York	New York	Germany
3734	Office	60601	New York	Houston	USA
3735	Home	60601	Ohio	New York	USA
3736	Vacation	48227	California	New York	USA
3737	Vacation	90001	New York	Detroit	USA
3738	Vacation	60601	New York	Houston	Brazil
3739	Vacation	90210	California	Chicago	Canada
3740	Vacation	60601	New York	Detroit	Germany
3741	Office	90001	California	Chicago	USA
3742	Vacation	60601	Florida	New York	Australia
3743	Vacation	90210	Ohio	Houston	Canada
3744	Vacation	48227	Florida	New York	Canada
3745	Vacation	48227	California	Chicago	Germany
3746	Home	48227	California	Detroit	USA
3747	Home	33101	Ohio	Houston	Brazil
3748	Home	90001	California	Chicago	Brazil
3749	Vacation	90210	California	Los Angeles	Brazil
3750	Vacation	48227	Texas	Houston	Brazil
3751	Home	90001	New York	Detroit	Brazil
3752	Home	90001	Florida	Houston	Canada
3753	Home	60601	Texas	Chicago	Australia
3754	Home	48227	Florida	Detroit	Germany
3755	Home	33101	Florida	Houston	Canada
3756	Home	48227	California	Houston	Australia
3757	Office	90210	Florida	Houston	USA
3758	Home	33101	New York	Houston	Germany
3759	Home	60601	Ohio	New York	Brazil
3760	Office	90001	Texas	Houston	Brazil
3761	Home	48227	Florida	New York	Brazil
3762	Home	90001	California	Houston	Brazil
3763	Home	48227	Ohio	Chicago	Australia
3764	Home	33101	Ohio	Houston	Germany
3765	Vacation	90001	California	Detroit	USA
3766	Vacation	90001	Texas	Detroit	Brazil
3767	Office	48227	California	Detroit	Brazil
3768	Home	33101	California	Los Angeles	Brazil
3769	Home	33101	Florida	Detroit	Germany
3770	Home	90210	New York	Los Angeles	Australia
3771	Office	48227	New York	Houston	Brazil
3772	Home	90210	Ohio	Chicago	USA
3773	Home	48227	Texas	Houston	Australia
3774	Home	90001	Texas	Chicago	USA
3775	Office	60601	Ohio	Chicago	Brazil
3776	Office	90210	New York	Los Angeles	Australia
3777	Home	90210	Florida	Houston	Germany
3778	Office	60601	California	Detroit	USA
3779	Vacation	90210	Florida	New York	Australia
